Sample,,,,,,,,,Hex3Cer  d18:1/14:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/14:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d32:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d16:1/16:0 [M>SphB] Results,,,,,,,Hex3Cer  d16:1/16:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:2/16:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:2/16:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:1/25:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/25:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d43:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d34:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/16:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/16:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:2/18:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:2/18:0 [M>SphB+H2O] Results,,,,,,,Hex2Cer d18:1/16:0 d3 (ISTD) [M>SphB] Results,,,,,,,Hex2Cer  d34:1 d3 (ISTD [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/18:0 d3 (IS) [M>SphB] Results,,,,,,,Hex3Cer  d18:1/18:0 d3 (IS) [M>SphB+H2O] Results,,,,,,,Hex3Cer  d36:1 d3 (IS) [M>M-HexAll] Results,,,,,,,Hex3Cer  d36:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/18:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/18:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d35:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/17:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/17:0 [M>SphB+2HO] Results,,,,,,,Hex3Cer  d38:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/20:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/20:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d40:2 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/22:1 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/22:1 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d16:1/22:0 [M>SphB] Results,,,,,,,Hex3Cer  d16:1/22:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:2/24:1 [M>SphB] Results,,,,,,,Hex3Cer  d18:2/24:1 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d42:3 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/24:2 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/24:2 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:2/22:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:2/22:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:1/21:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/21:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d39:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d42:2 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/24:1 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/24:1 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d40:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/22:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/22:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:2/24:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:2/24:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:1/25:1 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/25:1 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d43:2 [M>M-HexAll] Results,,,,,,,Hex3Cer  d41:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/23:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/23:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d42:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/24:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/24:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d41:2 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/23:1 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/23:1 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d18:1/26:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/26:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d44:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d36:2 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/18:1 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/18:1 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d37:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/19:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/19:0 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d34:2 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/16:1 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/16:1 [M>SphB+H2O] Results,,,,,,,Hex3Cer  d30:1 [M>M-HexAll] Results,,,,,,,Hex3Cer  d18:1/12:0 [M>SphB] Results,,,,,,,Hex3Cer  d18:1/12:0 [M>SphB+H2O] Results,,,,,,
,,Name,Data File,Type,Level,Acq. Date-Time,Vol.,Pos.,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI,RT,Area,Height,FWHM,Int. Start,Int. End,MI
!,!,QC_E1-4_Gb3_Analysis2,176_FabryP1_QC_E1-4_Gb3_Analysis2.d,Sample,,13/11/2016 17:24,-1,P2-D9,3.732,562,142,0.058,3.628,3.855,FALSE,3.715,98,17,0.098,3.645,3.837,FALSE,3.732,276,46,0.065,3.558,3.933,FALSE,3.715,274,75,0.055,3.61,3.9,FALSE,,,,,,,FALSE,3.801,542,101,0.085,3.679,3.958,FALSE,3.801,26,9,0.05,3.766,3.916,FALSE,4.015,588,121,0.075,3.91,4.154,FALSE,4.015,52,18,0.05,3.968,4.05,FALSE,3.997,58,17,0.052,3.945,4.135,FALSE,4.097,5906,1317,0.07,3.975,4.288,FALSE,4.097,12373,2764,0.072,4.01,4.253,FALSE,4.097,1257,300,0.065,3.992,4.184,FALSE,4.183,108,31,0.051,4.078,4.356,FALSE,4.2,32,11,0.05,4.165,4.253,FALSE,4.223,18939,4093,0.072,4.101,4.327,FALSE,4.223,11657,2428,0.075,4.101,4.327,FALSE,4.443,437978,115458,0.058,4.338,4.653,FALSE,4.443,45691,12263,0.057,4.338,4.635,FALSE,4.443,289801,79012,0.057,4.338,4.635,FALSE,4.444,2762,668,0.061,4.339,4.566,FALSE,4.444,3264,833,0.058,4.339,4.671,FALSE,4.444,662,181,0.054,4.339,4.635,FALSE,4.446,1070,245,0.071,4.358,4.533,FALSE,4.446,14686,4116,0.056,4.358,4.568,FALSE,4.428,764,212,0.058,4.376,4.55,FALSE,4.808,3020,692,0.069,4.703,4.961,FALSE,4.808,3703,733,0.081,4.703,4.93,FALSE,4.825,426,67,0.107,4.703,5.017,FALSE,4.841,2887,405,0.101,4.614,4.963,FALSE,4.824,2503,395,0.106,4.736,4.946,FALSE,4.789,247,38,0.105,4.702,4.928,FALSE,4.825,422,102,0.062,4.703,4.912,FALSE,4.791,61,19,0.053,4.686,4.941,FALSE,4.873,715,158,0.068,4.821,5.002,FALSE,4.856,139,37,0.053,4.751,4.995,FALSE,4.89,1296,289,0.066,4.803,5.047,FALSE,4.89,1142,243,0.069,4.803,5.047,FALSE,4.873,66,20,0.06,4.803,4.925,FALSE,4.876,748,164,0.067,4.806,4.998,FALSE,4.859,122,32,0.054,4.806,4.981,FALSE,4.947,57,13,0.085,4.895,4.999,FALSE,4.964,37,19,0.05,4.93,4.999,FALSE,4.964,201,49,0.058,4.895,5.108,FALSE,5.116,8791,1844,0.07,5.029,5.342,FALSE,5.134,13800,2588,0.084,5.012,5.256,FALSE,5.116,1896,414,0.079,5.047,5.221,FALSE,5.12,13323,3034,0.072,5.032,5.259,FALSE,5.12,20048,4225,0.076,4.998,5.312,FALSE,5.102,2351,593,0.059,5.015,5.224,FALSE,5.204,510,124,0.066,5.081,5.256,FALSE,5.186,49,11,0.083,5.099,5.238,FALSE,5.307,103,24,0.058,5.185,5.377,FALSE,,,,,,,FALSE,5.237,99,21,0.056,5.065,5.377,FALSE,5.31,568,93,0.127,5.171,5.36,TRUE,5.241,758,121,0.111,5.188,5.38,FALSE,5.275,211,54,0.062,5.188,5.328,FALSE,5.412,9065,2117,0.065,5.29,5.517,FALSE,5.412,16867,4185,0.062,5.325,5.517,FALSE,5.395,1581,390,0.062,5.343,5.551,FALSE,5.468,20,7,0.05,5.433,5.519,FALSE,5.451,725,153,0.071,5.311,5.537,FALSE,5.451,92,29,0.055,5.394,5.554,FALSE,5.672,230,70,0.055,5.602,5.724,FALSE,,,,,,,FALSE,5.655,178,47,0.066,5.585,5.707,FALSE,,,,,,,FALSE,6.748,52,14,0.053,6.662,6.783,FALSE,6.731,26,5,0.05,6.696,6.849,FALSE,,,,,,,FALSE,7.13,505,68,0.137,7.025,7.336,FALSE,,,,,,,FALSE,,,,,,,FALSE,7.135,253,44,0.073,7.03,7.222,FALSE,,,,,,,FALSE,,,,,,,FALSE,7.206,239,45,0.113,7.137,7.346,FALSE,,,,,,,FALSE
!,!,QC_E1-4_Gb3_Analysis2,177_FabryP1_QC_E1-4_Gb3_Analysis2.d,Sample,,13/11/2016 17:36,-1,P2-D9,3.697,271,60,0.072,3.628,3.82,FALSE,3.697,31,11,0.05,3.648,3.837,FALSE,3.697,416,98,0.057,3.628,3.885,FALSE,3.697,292,65,0.072,3.645,3.907,FALSE,,,,,,,FALSE,3.784,633,137,0.07,3.696,3.888,FALSE,3.766,14,3,0.05,3.732,3.884,FALSE,3.98,418,110,0.057,3.893,4.137,FALSE,3.962,33,6,0.099,3.911,4.05,FALSE,3.945,107,33,0.053,3.91,4.13,FALSE,4.08,6630,1462,0.07,3.992,4.184,FALSE,4.08,10284,2490,0.068,3.992,4.237,FALSE,4.08,864,185,0.073,3.975,4.254,FALSE,4.165,129,26,0.062,4.061,4.322,FALSE,4.2,27,6,0.095,4.078,4.253,FALSE,4.223,19904,4240,0.072,4.066,4.327,TRUE,4.223,10905,2258,0.074,4.066,4.31,FALSE,4.426,460934,124085,0.058,4.321,4.653,FALSE,4.426,46129,12452,0.057,4.339,4.635,FALSE,4.426,254676,66908,0.06,4.321,4.635,FALSE,4.444,3315,873,0.059,4.357,4.653,FALSE,4.426,3700,1008,0.056,4.357,4.601,FALSE,4.444,340,88,0.053,4.374,4.531,FALSE,4.428,1971,528,0.055,4.323,4.577,FALSE,4.428,14029,4002,0.055,4.341,4.55,FALSE,4.428,1035,284,0.057,4.358,4.585,FALSE,4.791,2721,594,0.073,4.721,4.93,FALSE,4.791,3631,779,0.074,4.703,4.913,FALSE,4.791,411,114,0.053,4.738,4.993,FALSE,4.841,2421,397,0.089,4.649,4.998,FALSE,4.806,3104,450,0.119,4.719,4.946,FALSE,4.789,218,39,0.058,4.669,4.987,FALSE,4.808,597,136,0.075,4.721,4.895,FALSE,4.825,71,20,0.077,4.773,4.895,FALSE,4.856,978,157,0.071,4.733,5.013,FALSE,4.925,114,24,0.101,4.821,4.995,FALSE,4.873,1500,312,0.074,4.768,4.978,FALSE,4.873,1269,233,0.087,4.786,4.978,FALSE,4.856,161,47,0.054,4.803,4.925,FALSE,4.859,899,195,0.074,4.789,4.963,FALSE,4.859,66,17,0.062,4.789,4.911,FALSE,4.947,259,51,0.086,4.86,5.034,FALSE,,,,,,,FALSE,4.964,178,38,0.079,4.872,5.034,FALSE,5.099,9454,1937,0.072,4.977,5.238,FALSE,5.116,14194,2814,0.076,4.994,5.273,FALSE,5.116,1791,383,0.066,4.994,5.256,FALSE,5.12,14902,3437,0.065,5.015,5.294,FALSE,5.12,24940,5872,0.066,4.998,5.259,FALSE,5.12,2404,496,0.078,5.032,5.224,FALSE,5.169,939,227,0.065,5.099,5.273,FALSE,5.169,27,7,0.078,5.134,5.255,FALSE,5.289,183,33,0.095,5.185,5.359,FALSE,,,,,,,FALSE,5.22,164,45,0.056,5.168,5.412,FALSE,5.293,804,148,0.088,5.153,5.363,FALSE,5.275,801,137,0.102,5.171,5.363,FALSE,5.31,37,10,0.057,5.225,5.38,FALSE,5.395,9042,2000,0.073,5.325,5.517,FALSE,5.395,13665,2905,0.073,5.29,5.517,FALSE,5.395,1584,366,0.068,5.325,5.534,FALSE,5.363,26,8,0.05,5.294,5.573,FALSE,5.433,747,159,0.072,5.329,5.538,FALSE,5.398,8,2,0.051,5.334,5.52,FALSE,5.655,194,54,0.058,5.585,5.738,FALSE,,,,,,,FALSE,5.655,450,98,0.069,5.532,5.882,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,,,,,,,FALSE,7.165,69,21,0.061,7.113,7.214,FALSE,,,,,,,FALSE,,,,,,,FALSE,7.135,240,73,0.056,7.1,7.222,FALSE,,,,,,,FALSE,7.276,45,9,0.099,7.189,7.313,FALSE,7.189,199,29,0.1,7.119,7.311,FALSE,7.171,27,11,0.05,7.137,7.219,FALSE
!,!,QC_E1-4_Gb3_Analysis2,178_FabryP1_QC_E1-4_Gb3_Analysis2.d,Sample,,13/11/2016 17:47,-1,P2-D9,3.715,382,90,0.075,3.645,3.832,FALSE,3.715,127,33,0.05,3.61,3.75,FALSE,3.715,377,72,0.065,3.628,3.854,FALSE,3.732,150,35,0.076,3.645,3.789,FALSE,3.767,18,6,0.05,3.68,3.816,FALSE,3.784,385,91,0.059,3.714,3.888,FALSE,3.784,143,40,0.051,3.731,3.906,FALSE,3.997,560,142,0.058,3.893,4.067,FALSE,3.997,131,46,0.052,3.945,4.05,FALSE,3.997,42,13,0.054,3.937,4.05,FALSE,4.08,5945,1349,0.071,3.992,4.202,FALSE,4.08,9324,1795,0.085,3.992,4.219,FALSE,4.097,855,219,0.06,4.01,4.184,TRUE,4.2,224,39,0.1,4.043,4.287,FALSE,4.253,58,19,0.051,4.183,4.427,FALSE,4.223,20868,4546,0.072,4.101,4.327,FALSE,4.223,10470,2351,0.068,4.101,4.31,FALSE,4.443,517732,142810,0.056,4.338,4.653,FALSE,4.443,42013,11317,0.057,4.338,4.635,FALSE,4.443,254909,67584,0.058,4.321,4.67,FALSE,4.444,3141,832,0.058,4.357,4.618,FALSE,4.444,4032,1054,0.057,4.339,4.592,FALSE,4.444,547,157,0.054,4.374,4.559,FALSE,4.446,1385,329,0.069,4.341,4.547,FALSE,4.428,15422,4280,0.056,4.341,4.573,FALSE,4.428,1223,365,0.054,4.358,4.568,FALSE,4.808,3645,839,0.069,4.721,4.895,FALSE,4.791,3514,738,0.076,4.721,5.087,FALSE,4.808,374,79,0.074,4.721,4.888,FALSE,4.859,2560,406,0.094,4.736,5.033,FALSE,4.841,3072,481,0.095,4.667,4.963,FALSE,4.841,183,27,0.107,4.684,4.946,FALSE,4.825,516,148,0.057,4.756,4.948,FALSE,4.825,52,18,0.05,4.773,4.878,FALSE,4.873,1197,214,0.09,4.803,5.287,FALSE,4.925,47,9,0.103,4.821,4.96,FALSE,4.873,1142,238,0.072,4.786,5.205,FALSE,4.873,1631,315,0.077,4.786,4.995,FALSE,4.89,123,26,0.088,4.821,4.96,FALSE,4.876,1217,228,0.08,4.771,5.033,FALSE,4.859,180,40,0.067,4.805,4.963,FALSE,4.982,94,23,0.056,4.895,5.069,FALSE,4.895,28,8,0.056,4.807,4.929,FALSE,4.947,275,69,0.06,4.865,5.235,FALSE,5.116,8652,1775,0.072,4.994,5.325,FALSE,5.116,14782,3336,0.067,4.994,5.255,FALSE,5.134,1742,416,0.065,5.047,5.221,FALSE,5.12,14518,3107,0.077,5.032,5.242,FALSE,5.12,21071,4540,0.074,5.032,5.242,FALSE,5.102,2481,558,0.069,5.032,5.266,FALSE,5.186,626,146,0.07,5.099,5.307,FALSE,5.204,50,16,0.05,5.169,5.291,FALSE,5.255,111,22,0.099,5.167,5.289,FALSE,,,,,,,FALSE,5.22,131,31,0.057,5.15,5.341,FALSE,5.275,869,92,0.127,5.049,5.397,FALSE,5.275,459,98,0.059,5.171,5.345,FALSE,5.293,52,18,0.051,5.258,5.345,FALSE,5.412,9644,2309,0.066,5.325,5.535,FALSE,5.412,14438,3378,0.067,5.325,5.517,FALSE,5.395,1370,315,0.071,5.325,5.5,FALSE,,,,,,,FALSE,5.451,795,164,0.074,5.311,5.52,FALSE,5.451,118,35,0.062,5.381,5.503,FALSE,5.655,230,56,0.066,5.579,5.74,FALSE,,,,,,,FALSE,5.62,197,40,0.1,5.567,5.724,FALSE,,,,,,,FALSE,6.731,33,17,0.049,6.696,6.765,FALSE,,,,,,,FALSE,,,,,,,FALSE,7.113,127,41,0.052,7.078,7.165,FALSE,7.217,32,12,0.05,7.132,7.252,FALSE,7.222,5,2,0.05,7.177,7.344,FALSE,7.135,146,24,0.108,7.016,7.239,FALSE,,,,,,,FALSE,7.241,18,6,0.05,7.189,7.346,FALSE,7.241,72,15,0.079,7.137,7.311,FALSE,7.119,28,11,0.05,7.084,7.154,FALSE
!,!,QC_E1-4_Gb3_Analysis2,179_FabryP1_QC_E1-4_Gb3_Analysis2.d,Sample,,13/11/2016 17:59,-1,P2-D9,3.715,391,93,0.059,3.61,3.819,FALSE,3.645,12,4,0.05,3.595,3.728,FALSE,3.715,338,83,0.063,3.628,3.819,FALSE,3.732,143,46,0.051,3.697,3.785,FALSE,3.645,11,4,0.049,3.61,3.68,FALSE,3.801,537,113,0.08,3.664,3.888,FALSE,,,,,,,FALSE,3.997,412,79,0.091,3.893,4.067,FALSE,3.962,33,10,0.055,3.901,4.064,FALSE,3.98,63,15,0.066,3.893,4.066,FALSE,4.097,6112,1493,0.065,4.01,4.202,FALSE,4.097,10391,2237,0.073,3.992,4.307,FALSE,4.097,1122,269,0.065,4.01,4.202,FALSE,4.165,96,27,0.05,4.13,4.27,FALSE,4.13,101,19,0.11,4.083,4.381,FALSE,4.223,22038,4778,0.07,4.101,4.327,FALSE,4.223,11109,2382,0.071,4.101,4.327,FALSE,4.443,438376,114863,0.059,4.321,4.653,FALSE,4.443,49572,13355,0.058,4.338,4.653,FALSE,4.443,266028,72038,0.057,4.338,4.67,FALSE,4.444,2354,648,0.056,4.357,4.531,FALSE,4.444,4283,1223,0.054,4.339,4.549,FALSE,4.426,439,115,0.057,4.374,4.549,FALSE,4.428,1311,340,0.062,4.358,4.515,FALSE,4.428,15919,4538,0.056,4.358,4.568,FALSE,4.446,1221,338,0.056,4.341,4.638,FALSE,4.808,2695,618,0.068,4.721,4.918,FALSE,4.791,3750,810,0.073,4.721,4.912,FALSE,4.791,570,143,0.06,4.721,4.93,FALSE,4.859,2755,413,0.107,4.736,5.016,FALSE,4.824,2140,357,0.103,4.719,4.946,FALSE,4.824,348,60,0.096,4.739,4.933,FALSE,4.808,412,87,0.085,4.756,4.9,FALSE,4.791,83,14,0.106,4.686,4.884,FALSE,4.873,940,214,0.068,4.786,4.96,FALSE,4.856,102,31,0.055,4.804,4.96,FALSE,4.89,1236,271,0.075,4.803,4.984,FALSE,4.873,1312,294,0.075,4.786,4.995,FALSE,4.838,103,18,0.124,4.786,4.96,FALSE,4.876,1087,251,0.073,4.789,4.981,FALSE,4.859,54,11,0.113,4.798,4.963,FALSE,4.947,273,70,0.059,4.877,5.034,FALSE,,,,,,,FALSE,4.947,288,76,0.06,4.895,5.068,FALSE,5.116,8987,2078,0.064,5.012,5.273,FALSE,5.116,14242,3095,0.07,5.029,5.308,FALSE,5.099,2032,415,0.078,5.029,5.221,FALSE,5.12,14008,3313,0.066,5.032,5.242,FALSE,5.12,22892,5487,0.068,5.015,5.242,FALSE,5.12,2593,553,0.072,5.032,5.277,FALSE,5.186,634,153,0.06,5.081,5.29,FALSE,5.151,5,2,0.05,5.116,5.186,FALSE,5.272,146,34,0.071,5.202,5.342,FALSE,,,,,,,FALSE,5.237,110,26,0.076,5.132,5.272,FALSE,5.275,803,99,0.121,5.066,5.398,FALSE,5.241,799,106,0.126,5.171,5.398,FALSE,5.293,63,11,0.122,5.164,5.345,FALSE,5.412,7334,1607,0.075,5.325,5.517,FALSE,5.412,15282,3532,0.068,5.325,5.534,FALSE,5.412,1375,308,0.075,5.325,5.513,FALSE,,,,,,,FALSE,5.433,631,137,0.074,5.364,5.573,FALSE,5.416,16,6,0.05,5.381,5.451,FALSE,5.672,153,27,0.097,5.519,5.801,FALSE,,,,,,,FALSE,5.637,222,52,0.061,5.54,5.776,FALSE,6.818,16,5,0.051,6.731,6.853,FALSE,6.783,37,7,0.054,6.766,6.923,FALSE,6.783,10,4,0.05,6.748,6.818,FALSE,,,,,,,FALSE,7.148,173,39,0.076,7.078,7.2,FALSE,7.113,57,19,0.053,7.06,7.165,FALSE,,,,,,,FALSE,7.152,179,51,0.054,7.012,7.204,FALSE,,,,,,,FALSE,7.224,45,15,0.05,7.18,7.276,FALSE,7.224,74,21,0.062,7.189,7.287,FALSE,7.294,39,11,0.054,7.217,7.398,FALSE
