lipidClass,lipidClassBase,Compound,Tissue,FC,log2FC,absFC,CV,p_value,na.rm,FDR,q_value,FDR_BH,lipid_class
PE,PE,PE P-18:1/20:3 a,Plasma_Serum,0.7545431976482727,-0.40632459738395854,0.7545431976482727,0.3391638387510889,0.06658510904945004,TRUE,0.7444406357990774,0.36084428880765773,0.8520598683709336,PL/NL/CAR
PE,PE,PE P-18:1/20:4 a,PLT,1.1249871151260193,0.16990847784209295,1.1249871151260193,0.13271600423825458,0.10760489441274045,TRUE,0.5262881805057606,0.5003987321568159,0.5262881805057605,PL/NL/CAR
PE,PE,PE P-18:1/20:4 a,Plasma_Serum,0.8800033119539685,-0.18441914144359267,0.8800033119539685,0.5970712448248253,0.45418165397050736,TRUE,0.8063536619803119,0.6705168758252117,0.9229232823244229,PL/NL/CAR
PE,PE,PE P-18:1/20:4 b,PLT,0.9240809209638958,-0.11390890216207937,0.9240809209638958,0.31634791601057594,0.5083525734017149,TRUE,0.8507553397838618,0.8219412592492042,0.8507553397838618,PL/NL/CAR
PE,PE,PE P-18:1/20:4 b,Plasma_Serum,0.9313041702493854,-0.10267565616776445,0.9313041702493854,0.7665022374074689,0.4227817549213728,TRUE,0.8063536619803119,0.6603756516838182,0.9229232823244229,PL/NL/CAR
PE,PE,PE P-18:1/20:5 a,PLT,0.7525888144751239,-0.410066247710096,0.7525888144751239,0.2957726470054489,0.11563533869116437,TRUE,0.5321853655672905,0.51186209269309,0.5321853655672906,PL/NL/CAR
PE,PE,PE P-18:1/20:5 a,Plasma_Serum,0.6765667659346194,-0.5636957835534246,0.6765667659346194,0.6963952549953953,0.10396730456229467,TRUE,0.7444406357990774,0.4234799595006508,0.8520598683709336,PL/NL/CAR
PE,PE,PE P-18:1/20:5 b,PLT,0.8389731960105187,-0.25330337552192933,0.8389731960105187,0.5180858405550143,0.551021571616457,TRUE,0.8683413871776853,0.840596468109652,0.8683413871776852,PL/NL/CAR
PE,PE,PE P-18:1/20:5 b,Plasma_Serum,0.70688588854913,-0.5004507529946716,0.70688588854913,0.868216498007341,0.15480118662774855,TRUE,0.7640256818864966,0.4659866476381204,0.8744762048641352,PL/NL/CAR
PE,PE,PE P-18:1/22:4,PLT,1.4190025115975757,0.5048771429334612,1.4190025115975757,0.35829359474969114,0.08078667003125953,TRUE,0.5194992104942671,0.48188592009700887,0.5194992104942671,PL/NL/CAR
PE,PE,PE P-18:1/22:4,Plasma_Serum,1.0862269153893664,0.11932551705608972,1.0862269153893664,0.3411607894417939,0.657967075297015,TRUE,0.8146249920798232,0.6808843981444016,0.9323903480606685,PL/NL/CAR
PE,PE,PE P-18:1/22:5 a,PLT,1.1774488722462377,0.2356644157970897,1.1774488722462377,0.24410628056187114,0.14301509473599852,TRUE,0.5423988487685154,0.5330134768670446,0.5423988487685155,PL/NL/CAR
PE,PE,PE P-18:1/22:5 a,Plasma_Serum,0.9719980088443703,-0.04097473644035446,0.9719980088443703,0.3391752166728846,0.7159155213807916,TRUE,0.8320938635737777,0.7008578828526593,0.952384587533841,PL/NL/CAR
PE,PE,PE P-18:1/22:5 b,PLT,1.1489213591489393,0.2002800524238885,1.1489213591489393,0.2642055043877507,0.2019362004962947,TRUE,0.5953769741050404,0.5890136715998286,0.5953769741050404,PL/NL/CAR
PE,PE,PE P-18:1/22:5 b,Plasma_Serum,0.989978970048536,-0.01453021629000057,0.989978970048536,0.3812623747684631,0.7812816842900279,TRUE,0.8545753056385755,0.7268254311945065,0.9781160342676143,PL/NL/CAR
PE,PE,PE P-18:1/22:5 c,PLT,0.9458047186332915,-0.08038575544746232,0.9458047186332915,0.2875321012856721,0.92663765280301,TRUE,0.9939701783731485,0.9601318487093942,0.9939701783731485,PL/NL/CAR
PE,PE,PE P-18:1/22:6 a,PLT,0.9178315926556692,-0.1236986283167105,0.9178315926556692,0.40097275025980195,0.7141536094855623,TRUE,0.9614791328318181,0.9190885633642487,0.9614791328318181,PL/NL/CAR
PE,PE,PE P-18:1/22:6 a,Plasma_Serum,0.9519015761867062,-0.07111568405167666,0.9519015761867062,0.5820188607787399,0.7539218892644515,TRUE,0.8430565629372744,0.7174811178794629,0.964932097338467,PL/NL/CAR
PE,PE,PE P-18:1/22:6 b,PLT,0.9498947807777487,-0.07416037897766051,0.9498947807777487,0.4429682415957551,0.6437891842492052,TRUE,0.9180796465525637,0.8801745408684719,0.9180796465525637,PL/NL/CAR
PE,PE,PE P-18:1/22:6 b,Plasma_Serum,0.8849739791070553,-0.17629305863534633,0.8849739791070553,0.5687922000996285,0.5598913195468675,TRUE,0.8063536619803119,0.6705168758252117,0.9229232823244229,PL/NL/CAR
PE,PE,PE P-19:0/20:4 a,PLT,1.0365543021115895,0.05179569708893275,1.0365543021115895,0.4344716598572032,0.8140643325802107,TRUE,0.9807666463826161,0.9454269890281917,0.9807666463826162,PL/NL/CAR
PE,PE,PE P-19:0/20:4 b,PLT,1.151681283829241,0.2037415207237512,1.151681283829241,0.26494292148191534,0.27266267399609595,TRUE,0.6564123938051437,0.6469415673973823,0.6564123938051437,PL/NL/CAR
PE,PE,PE P-19:0/20:4 b,Plasma_Serum,1.1698202290559345,0.22628684213644856,1.1698202290559345,0.5575208475479235,0.8504752601000192,TRUE,0.8549136332818217,0.7444023213823096,0.9785032718703295,PL/NL/CAR
PE,PE,PE P-20:0/18:1,PLT,1.2083216120802052,0.2730044996954265,1.2083216120802052,0.43904135827442314,0.3597446803104889,TRUE,0.7644176112353475,0.7453995567286316,0.7644176112353473,PL/NL/CAR
