Compound,lipidClassBase,Tissue,FC,log2FC,absFC,CV,p_value,FDR_BH,FDR,lipid_class
PE P-18:0/22:4,PE,Plasma_Serum,1.0597360975788812,0.08370504015043713,1.0597360975788812,0.3907619983042332,0.9987406357569939,0.9987406357569939,0.9987406357569939,PL/NL/CAR
PE P-18:0/22:5 a,PE,PLT,1.3473331425996544,0.4301066167630293,1.3473331425996544,0.29138356507442215,0.11429205871427178,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-18:0/22:5 a,PE,Plasma_Serum,1.0459088406211425,0.06475711457247822,1.0459088406211425,0.3575417041094187,0.9182888945685062,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:0/22:5 b,PE,PLT,1.1081545449592218,0.14815909591623444,1.1081545449592218,0.2975842701429336,0.4430905327421889,0.9210220874915256,0.914881543719476,PL/NL/CAR
PE P-18:0/22:5 b,PE,Plasma_Serum,0.9022430529128925,-0.14841196517904579,0.9022430529128925,0.4458599546391422,0.5209036757108785,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:0/22:6,PE,PLT,1.0233861105758617,0.03335055829711344,1.0233861105758617,0.33692341124502606,0.9005211127445802,0.987612574865048,0.9810280658417058,PL/NL/CAR
PE P-18:0/22:6,PE,Plasma_Serum,0.8400884560359144,-0.2513868522750342,0.8400884560359144,0.39871434987363635,0.6502930652776087,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/18:1 a,PE,PLT,1.0359707115879415,0.0509832164953921,1.0359707115879415,0.17601193412618182,0.7396597184010278,0.987612574865048,0.9810280658417058,PL/NL/CAR
PE P-18:1/18:1 a,PE,Plasma_Serum,0.9762261989812256,-0.034712625031297926,0.9762261989812256,0.4629881545020149,0.7320667581008495,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/18:2 a,PE,PLT,0.8952471101597613,-0.159642138325545,0.8952471101597613,0.17284116239177227,0.6090529622863379,0.9490993074086185,0.9427715700825381,PL/NL/CAR
PE P-18:1/18:2 a,PE,Plasma_Serum,0.7495097154963666,-0.4159809157034426,0.7495097154963666,0.41578827286252656,0.1493466244157737,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/18:2 b,PE,PLT,0.9553816110641097,-0.06585098642854208,0.9553816110641097,0.2755501891743013,0.729709654216818,0.987612574865048,0.9810280658417058,PL/NL/CAR
PE P-18:1/18:2 b,PE,Plasma_Serum,0.6231609176602461,-0.6823233391286768,0.6231609176602461,0.33309248393620755,0.10309743208130157,0.9837568652701892,0.9837568652701894,PL/NL/CAR
